lat,lon,wheelchair
55.7060456,37.5856012,0
55.7691336,37.6792761,1
55.7101996,37.6208863,0
55.7099083,37.6209464,1
55.73025,37.619546,0
55.7638897,37.5997035,0
55.8018239,37.5368234,0
55.8704535,37.661709,0
55.7957782,37.5943289,1
55.6765219,37.5943022,0
55.7318284,37.6113838,0
55.7934871,37.7758109,0
55.7592122,37.4090567,1
55.7802895,37.6328827,1
55.6800743,37.5645248,1
55.7622045,37.6420638,0
55.735343,37.59332,1
55.7703916,37.6255128,0
55.7702691,37.6254821,0
55.7705752,37.625549,0
55.7708261,37.6254594,0
55.8629692,37.5990398,0
55.7512931,37.7883537,0
55.8635236,37.4938928,0
55.772123,37.4964995,1
55.736802,37.6611047,0
55.7378281,37.6870335,1
55.833268,37.4540744,0
55.6898764,37.5743571,0
55.6867101,37.5752883,1
55.7072896,37.5904559,1
55.7428831,37.6298423,0
55.7765052,37.5886993,0
55.8531264,37.3513141,1
55.7556439,37.5956173,0
55.7586429,37.5911835,0
55.7710231,37.6223627,0
55.8883892,37.4303248,1
55.8886839,37.431027,1
55.8887894,37.4297994,1
55.8890781,37.4305085,1
55.7704582,37.6238482,0
55.770537,37.6251435,0
55.7685825,37.6208383,0
55.7682744,37.6196634,1
55.7689659,37.6248713,0
55.7717111,37.620671,0
55.7722161,37.5919287,0
55.7669329,37.6249409,0
55.8513709,37.6459203,1
55.8549668,37.6533818,0
55.6068931,37.7527327,1
55.8202469,37.3882239,1
55.7626542,37.6002698,0
55.7140838,37.6241724,0
55.9230362,37.7693663,1
55.7095502,37.6085254,0
55.9403778,37.4981737,1
55.7660943,37.6589974,1
55.7112509,37.6110858,0
55.7111985,37.6118271,0
55.7109893,37.6112754,0
55.7841148,37.5701871,1
55.8090432,37.4932589,1
55.8095091,37.4935474,1
55.653878,37.5775155,0
55.7119099,37.6184787,0
55.7424477,37.6619411,1
55.7425121,37.6622337,1
55.742574,37.6625196,1
55.7408481,37.6556644,1
55.7434261,37.6613716,1
55.7394625,37.6579962,0
55.7419602,37.6531836,0
55.7199567,37.8207643,1
55.7201147,37.8209253,1
55.7417478,37.6595565,0
55.738333,37.6615084,1
55.7357379,37.6598187,1
55.7358407,37.6526682,1
55.7372127,37.6580291,1
55.8065023,37.5119514,1
55.6823953,37.5810321,0
55.736446,37.5245415,0
55.7531104,37.776806,0
55.7594176,37.5975208,0
55.7021306,37.7457309,1
55.7082409,37.6609994,0
55.8020992,37.565642,0
55.8519007,37.4373299,0
55.7482717,37.4758871,1
55.7494178,37.6552329,0
55.7585001,37.6587249,0
55.7431172,37.6284682,1
55.740497,37.6260804,0
55.7430346,37.6298573,0
55.7647428,37.7043532,0
55.7648877,37.7018251,1
55.764948,37.7012795,1
55.7648169,37.7014837,1
55.7536166,37.7164109,1
55.6804762,37.5727064,0
55.6000274,37.5392792,0
55.7589682,37.6443189,0
55.7586973,37.6542127,0
55.6820836,37.5940137,0
55.6824126,37.5942013,0
55.6829273,37.5952972,0
55.7314269,37.6116942,1
55.7308755,37.6116969,0
55.7311486,37.6116914,0
55.7318397,37.6116918,0
55.7319375,37.6116714,0
55.732266,37.6110622,0
55.7507507,37.820637,1
55.7709607,37.6716212,1
55.7371909,37.6188273,1
55.7416518,37.6208525,0
55.5747694,37.5801749,1
55.8271782,37.4363552,1
55.7698563,37.6091986,0
55.8272635,37.616594,0
55.7625654,37.5995868,0
55.7333565,37.6344606,1
55.7721975,37.489843,1
55.766062,37.6092122,0
55.7666578,37.6069674,0
55.7735664,37.6791717,1
55.7972617,37.5408255,0
55.7971502,37.5410873,0
55.800695,37.5449097,1
55.8040527,37.5351034,0
55.804174,37.5352533,0
55.8058891,37.5373198,0
55.8046341,37.5359244,1
55.8043864,37.535499,0
55.8043241,37.5354221,0
55.802855,37.5380662,0
55.8029932,37.5382292,0
55.8297738,37.353685,0
55.8391115,37.3506986,0
55.8499857,37.4389164,0
55.8497244,37.4390052,0
55.8498011,37.4389769,0
55.8494933,37.4390907,0
55.8466286,37.4366994,0
55.7328503,37.6271233,0
55.8494398,37.4419687,0
55.6378807,37.677703,1
55.6378362,37.6774544,0
55.8289655,37.4892662,1
55.8291237,37.4899459,1
55.7437604,37.6294141,1
55.7488525,37.600025,0
55.848378,37.4407219,1
55.8000738,37.6802449,1
55.7616282,37.6334349,0
55.7785719,37.6168427,1
55.7707098,37.6284925,0
55.770478,37.628777,0
55.7578706,37.4061687,1
55.742646,37.6252014,0
55.7772355,37.6398317,0
55.7308786,37.5976563,0
55.899946,37.571893,0
55.90003,37.571592,1
55.901219,37.571869,1
55.7376858,37.6109024,1
55.7071664,37.5602025,0
55.7096285,37.5642141,1
55.899642,37.5703078,0
55.9000902,37.5693028,1
55.8996398,37.5735324,1
55.9012598,37.5717999,1
55.9012805,37.5718479,1
55.8999473,37.5702973,0
55.9018385,37.5707767,0
55.9019628,37.5687339,0
55.9021206,37.5686967,1
55.7079762,37.6811645,0
55.7409045,37.6228048,0
55.765356,37.6343054,0
55.8997089,37.5719032,0
55.8999087,37.5722399,0
55.6551839,37.4074412,1
55.6555775,37.4079491,1
55.8553944,37.4659657,1
55.7648407,37.6314555,0
55.709002,37.6292158,0
55.6535149,37.5014305,0
55.6534977,37.5009875,1
55.7658721,37.5775989,0
55.7658721,37.5776883,0
55.6905803,37.5321229,0
55.6392259,37.7592409,1
55.7693369,37.5748295,0
55.7731736,37.5787681,1
55.7174751,37.6186813,0
55.785728,37.6377303,1
55.7775188,37.6400333,0
55.7772311,37.6396968,0
55.8601615,37.4482792,0
55.8566542,37.4076765,1
55.773725,37.5799038,0
55.7899938,37.6341837,0
55.7245503,37.5735952,0
55.7098153,37.611593,0
55.7319063,37.5808625,0
55.7302309,37.579337,1
55.7372564,37.5882072,0
55.727242,37.5830399,1
55.7840288,37.5667535,0
55.675946,37.46704,1
55.7510772,37.4042193,0
55.7555061,37.6652842,0
55.7643499,37.595983,0
55.7035179,37.6615129,1
55.76849,37.630969,0
55.7681098,37.6796958,1
55.6319176,37.4833852,0
55.7704978,37.5771039,1
55.7705431,37.5767428,1
55.7705822,37.5764307,0
55.6317489,37.4821242,1
55.7606478,37.5813048,0
55.7607597,37.5815455,0
55.7641357,37.5949856,0
55.7449544,37.5098498,0
55.767706,37.6195314,0
55.7696142,37.6205518,0
55.7772989,37.6020367,0
55.783615,37.6341245,1
55.7607599,37.5737543,0
55.7834759,37.597633,0
55.7823946,37.5980234,0
55.7822799,37.5981267,0
55.7808016,37.5998735,0
55.7804125,37.5996357,1
55.758225,37.4069446,1
55.7707004,37.6282814,0
55.8980854,37.574458,1
55.9375241,37.5069327,0
55.8511273,37.4356264,1
55.7896448,37.8141635,0
55.7931001,37.7987489,0
55.6100801,37.7287184,0
55.8764242,37.5244334,1
55.6528645,37.6070576,0
55.763131,37.60957,0
55.804346,37.4900998,1
55.7271989,37.5760998,1
55.7489422,37.5375715,1
55.7678307,37.6658655,0
55.8612892,37.5794044,1
55.856439,37.5625919,1
55.7428513,37.5351076,0
55.7292829,37.6051277,1
55.8406239,37.5454406,1
55.8198468,37.7975148,0
55.7478063,37.7051355,1
55.707615,37.6207885,0
55.8121002,37.7993284,0
55.7309255,37.5888194,0
55.7309829,37.5890595,0
55.7310154,37.5891494,0
55.7310736,37.589309,0
55.8237066,37.8194701,0
55.817601,37.797631,1
55.7141485,37.6201561,0
55.7111733,37.6127117,0
55.8022351,37.4067009,1
55.7817301,37.7050484,0
55.7512978,37.6070209,0
55.8122349,37.7993331,0
55.8121948,37.799409,0
55.6823687,37.6739562,1
55.9119728,37.7190355,0
55.7048281,37.7283743,1
55.736133,37.5913262,0
55.8416322,37.3701779,1
55.7359786,37.5917388,0
55.8311879,37.3542572,0
55.7170463,37.792163,1
55.7985307,37.6188883,0
55.8507464,37.3648166,1
55.8485485,37.3627394,1
55.8485849,37.3627312,1
55.7342808,37.6070436,0
55.8538877,37.4772073,1
55.8501063,37.4872725,1
55.8507724,37.3646129,1
55.682974,37.8446029,1
55.7440984,37.583061,1
55.7508794,37.4123499,1
55.7711999,37.6011558,1
55.7416406,37.6252731,0
55.7567826,37.4089723,0
55.8288032,37.3533692,0
55.8270072,37.350965,0
55.8269177,37.3508023,0
55.751813,37.6016615,0
55.8372679,37.3826156,0
55.8375574,37.3819886,0
55.7150375,37.7974131,1
55.7902755,37.7749588,1
55.7096129,37.6554546,0
55.7102514,37.6563542,0
55.7098486,37.655188,0
55.7099001,37.6553835,0
55.6886253,37.5697591,0
55.7651238,37.6023565,0
55.8417879,37.351775,0
55.8236998,37.8192903,0
55.7172478,37.7953253,1
55.654454,37.5875376,0
55.7767794,37.8461493,0
55.7526451,37.7161548,0
55.7556093,37.7155728,0
55.7533594,37.7157278,1
55.8549836,37.3555185,1
55.854991,37.355805,1
55.6967804,37.7394458,1
55.7833919,37.5970786,1
55.8338578,37.35018,1
55.7302813,37.6262951,0
55.8488648,37.3523965,0
55.8486793,37.3520987,0
55.7111568,37.6773559,1
55.7099866,37.6728903,1
55.7696216,37.7491798,1
55.8548054,37.4370859,0
55.8453517,37.5678648,0
55.8307693,37.4071333,1
55.7800362,37.5789705,0
55.7089886,37.6573025,0
55.7055446,37.5749749,1
55.831937,37.3522922,1
55.676882,37.5803895,0
55.739112,37.5865506,0
55.7392423,37.5864808,0
55.7546007,37.6376789,0
55.6783519,37.578773,0
55.8772506,37.6513944,1
55.8209746,37.6277812,1
55.7817358,37.4562505,1
55.8298683,37.3537272,0
55.7543132,37.7087495,0
55.7345305,37.5182663,0
55.7348017,37.6030859,0
55.7223742,37.617479,1
55.7713385,37.6250761,0
55.7732872,37.6244988,0
55.7705091,37.6246848,0
55.7712749,37.6250957,0
55.7711372,37.6224534,0
55.90494,37.5681811,0
55.8377014,37.3813626,0
55.8369884,37.3832209,0
55.8371125,37.3829521,0
55.6745508,37.7672827,1
55.6901906,37.6016224,1
55.6835245,37.5721565,0
55.6890745,37.5832422,0
55.686607,37.585202,0
55.6215546,37.6983296,1
55.6570495,37.4066033,1
55.7934373,37.801813,0
55.718515,37.6024651,0
55.7244164,37.5636978,0
55.8425621,37.3808705,1
55.8421852,37.3816069,1
55.8422489,37.3814863,1
55.8449046,37.3622929,0
55.7506243,37.5948664,0
55.7173682,37.6187829,0
55.8026387,37.3904456,1
55.912508,37.5478005,1
55.8485384,37.3647597,1
55.8077121,37.5800629,0
55.8076967,37.5799811,0
55.8075117,37.5805676,0
55.752676,37.6047438,1
55.7316967,37.5815792,0
55.7566151,37.6214793,1
55.7359432,37.591634,0
55.7359254,37.5917048,0
55.761376,37.5706253,0
55.7537997,37.5492399,1
55.8443605,37.363198,0
55.7642258,37.7053969,1
55.717068,37.6189167,1
55.7171776,37.6188804,0
55.7718202,37.6194293,0
55.6663338,37.4266679,0
55.8782571,37.6420015,1
55.878288,37.6416869,1
55.8783189,37.6413723,1
55.8783498,37.6410576,1
55.878435,37.6437374,1
55.878471,37.6433558,1
55.8785069,37.6429742,1
55.8786179,37.6444527,1
55.878793,37.6445211,1
55.878968,37.6445894,1
55.879143,37.6446577,1
55.8795052,37.6443604,1
55.8796124,37.643998,1
55.8796908,37.6437064,1
55.6004842,37.5555766,1
55.8225897,37.8237926,1
55.8225715,37.82369,1
55.8226747,37.8235518,1
55.6076091,37.5319177,1
55.7119316,37.6152999,0
55.8436816,37.3549609,0
55.8464911,37.3567889,1
55.8457298,37.3579618,1
55.7725221,37.6772754,0
55.7082964,37.6585308,0
55.8871702,37.6505779,0
55.8067581,37.5171562,0
55.6644884,37.5714658,0
55.6951207,37.7398541,1
55.728621,37.5799835,1
55.7807053,37.5912905,0
55.7717045,37.4962979,1
55.6562189,37.4396825,0
55.655681,37.4389024,0
55.846357,37.6645762,1
55.8464102,37.6643849,1
55.8464511,37.6641635,1
55.8464792,37.6640372,1
55.846564,37.6639755,1
55.7732178,37.6207724,0
55.8511117,37.4354861,0
55.734393,37.6043823,0
55.7884454,37.7482752,0
55.7131376,37.6073643,1
55.737792,37.634553,1
55.740622,37.6298934,0
55.7113125,37.6111882,0
55.7113077,37.6113985,0
55.7010885,37.7372658,0
55.761984,37.5749768,1
55.766862,37.5732008,1
55.7668776,37.5727784,1
55.7653668,37.5663947,0
55.7673426,37.5650406,1
55.7517982,37.7163731,0
55.7570213,37.4072125,1
55.8521409,37.4383275,0
55.7112793,37.6126851,0
55.7430021,37.4110302,1
55.7581027,37.6389208,1
55.846358,37.3586666,1
55.8440601,37.3632374,0
55.8449047,37.3622431,0
55.7569157,37.6267205,0
55.8206863,37.8229069,0
55.7112977,37.6120579,1
55.7112947,37.6122014,0
55.7113057,37.6122667,0
55.9077725,37.722552,0
55.7100461,37.6204327,0
55.7128955,37.610241,1
55.7144633,37.6091501,0
55.7143794,37.6093183,0
55.713726,37.6090934,0
55.7385563,37.6610788,1
55.8446248,37.4389003,0
55.9394371,37.5157163,1
55.8476658,37.4389504,0
55.8448985,37.3622015,0
55.8395763,37.3877438,1
55.8364064,37.3553684,1
55.8370697,37.3863132,0
55.7162244,37.6086431,0
55.8466893,37.4387843,0
55.7745634,37.5816522,0
55.7707962,37.6252058,0
55.6744163,37.504698,1
55.6901714,37.5315205,1
55.8032376,37.7981861,1
55.7159804,37.6094392,0
55.8056909,37.5079883,1
55.789382,37.6313432,0
55.8371542,37.5086413,1
55.7183493,37.6086465,0
55.7360088,37.5915247,0
55.7953367,37.7138498,1
55.6770799,37.5779648,0
55.750155,37.7184507,1
55.7494923,37.7189404,0
55.7632864,37.7799324,1
55.7070206,37.7305229,0
55.7084653,37.7277394,0
55.7393977,37.5864047,1
55.7403052,37.6303688,0
55.7294338,37.6648234,1
55.7297419,37.6650457,1
55.7300785,37.6652885,1
55.7303921,37.6655147,1
55.7095944,37.8257338,1
55.7100306,37.8260661,1
55.6792849,37.6624588,1
55.8019636,37.5368953,1
55.7930054,37.7988913,0
55.7930461,37.7989369,1
55.6291233,37.6603923,0
55.7416398,37.6254759,0
55.7416688,37.6253855,0
55.821828,37.6604436,1
55.7817923,37.5984564,0
55.7927045,37.6150053,0
55.7195854,37.6077933,0
55.7195521,37.6077734,0
55.7195352,37.6081796,0
55.7195539,37.6080845,0
55.7512395,37.8179818,1
55.7516114,37.8192241,1
55.8483011,37.4390955,0
55.8214969,37.4990624,0
55.8937724,37.6148452,0
55.6522909,37.5965527,0
55.8359532,37.3862007,1
55.8068758,37.5034216,0
55.7374743,37.6165436,0
55.7362369,37.5910152,0
55.6328402,37.4399515,1
55.6329423,37.4396258,1
55.632921,37.4428572,1
55.6330762,37.4434624,0
55.7563866,37.6232914,0
55.7934474,37.7998184,1
55.7934383,37.8020133,0
55.7202427,37.615051,1
55.8231726,37.5010701,0
55.7818513,37.5996707,0
55.8041985,37.516285,1
55.6084947,37.5357136,0
55.7546242,37.7069053,1
55.761992,37.5905143,0
55.752954,37.7772579,0
55.7523321,37.7787975,0
55.6600263,37.3685349,1
55.7317307,37.5658118,0
55.8748853,37.690546,1
55.6536977,37.6480188,1
55.8793231,37.6954119,0
55.8805991,37.6946258,1
55.8790827,37.6968772,0
55.8029236,37.8355309,1
55.8465827,37.4531641,1
55.7110265,37.6143063,0
55.7955102,37.7688022,1
55.7586204,37.7510827,1
55.6404242,37.6063159,0
55.8504436,37.4508905,0
55.7557407,37.8327328,1
55.7592358,37.6944631,1
55.7190143,37.6151709,0
55.7733772,37.6207755,0
55.7732928,37.6207726,0
55.7356305,37.5919126,0
55.7315984,37.5838216,0
55.610801,37.685002,0
55.6107822,37.6850119,0
55.6108208,37.6849916,0
55.6108374,37.6849829,0
55.6141713,37.6921145,1
55.6141895,37.6921333,1
55.8555724,37.465461,1
55.7149634,37.6219477,1
55.6336474,37.4398455,1
55.6338219,37.4404543,1
55.6216724,37.4242439,1
55.9124413,37.8273837,1
55.7706671,37.6306356,0
55.6866096,37.5851342,0
55.6864432,37.5849787,0
55.86383,37.5033,1
55.8250422,37.433487,0
55.802699,37.5199133,0
55.7705282,37.6250072,0
55.7888962,37.7846285,0
55.7825977,37.5983585,0
55.8156425,37.4981257,0
55.7395817,37.7796018,1
55.6392786,37.3649692,1
55.7414407,37.6283865,1
55.7653359,37.5648321,0
55.7654401,37.5644708,0
55.7714688,37.6795831,1
55.8521372,37.6456643,1
55.7481854,37.5836479,0
55.7481897,37.5836057,0
55.8296649,37.3537208,0
55.6261889,37.7209432,1
55.6829072,37.6244776,1
55.7520099,37.812749,0
55.7519878,37.8129223,1
55.7520242,37.8141021,0
55.8661916,37.6042518,1
55.7781792,37.5872599,1
55.6108443,37.7218583,1
55.6723725,37.6116018,0
55.6725289,37.6116003,0
55.7582352,37.6572512,0
55.693924,37.7232094,1
55.8117003,37.6238062,1
55.7362632,37.5909366,0
55.7409647,37.6273068,1
55.7791736,37.6007445,0
55.7280422,37.6387907,0
55.7288443,37.637345,0
55.7737106,37.4992513,1
55.7598049,37.6629716,1
55.7832251,37.6414669,0
55.7437939,37.6342074,1
55.748634,37.5819891,0
55.7642202,37.5952537,0
55.8351556,37.4468586,0
55.7356399,37.591879,0
55.8465378,37.3583998,1
55.800996,37.5364408,0
55.7465554,37.6833677,1
55.7465845,37.6837557,1
55.808346,37.5301937,1
55.7516692,37.715698,0
55.7525378,37.7126781,0
55.8015895,37.5367684,0
55.8515281,37.4384612,0
55.8511434,37.4357705,0
55.8500495,37.438902,1
55.8457302,37.4315502,0
55.8456086,37.4313795,0
55.7454012,37.6817462,0
55.7544494,37.6372958,0
55.7580339,37.6389444,1
55.7097471,37.6025644,0
55.7101661,37.6034701,0
55.7076987,37.601495,1
55.8836769,37.6059658,1
55.8226719,37.6262744,0
55.8209562,37.6345143,0
55.811525,37.7271559,1
55.8114906,37.7271849,1
55.8173861,37.4487847,0
55.7612427,37.6326927,0
55.6919967,37.5505967,0
55.6651421,37.4720739,0
55.7110248,37.6191486,0
55.7111182,37.616736,0
55.7111247,37.6163208,0
55.8445756,37.3588965,0
55.6942396,37.5329226,1
55.69445,37.5325313,1
55.8499414,37.4389252,0
55.7284794,37.5599243,0
55.7772928,37.8263815,1
55.7772401,37.8261641,1
55.77724,37.826403,1
55.7772461,37.826293,1
55.7772943,37.8262769,1
55.7771933,37.8261267,1
55.6600719,37.5145654,1
55.7557691,37.7375505,1
55.7055841,37.6560118,1
55.6839572,37.6222042,0
55.8420114,37.3695894,0
55.7030395,37.6611968,1
55.7657775,37.5810065,0
55.7874725,37.5882765,1
55.7625876,37.8488214,1
55.7319616,37.5928303,0
55.8442433,37.3579471,0
55.7346678,37.5955276,0
55.8921246,37.7140542,1
55.7614142,37.6630084,0
55.7386074,37.5763338,0
55.6080559,37.5327542,1
55.7264612,37.4689271,1
55.7239505,37.4526156,0
55.7651103,37.6153479,1
55.7271773,37.4738298,0
55.7881776,37.7794498,1
55.7019459,37.8405539,1
55.9212596,37.8277274,0
55.9203635,37.8276906,1
55.7825185,37.7071995,0
55.6406943,37.5343802,1
55.6410647,37.52388,1
55.7040301,37.6916289,0
55.608015,37.7553769,1
55.7428633,37.5776986,0
55.7824144,37.707976,0
55.7905216,37.5890685,0
55.7864354,37.5879882,0
55.7677967,37.6208081,1
55.6110305,37.7230366,1
55.7522297,37.810463,1
55.8083947,37.5299896,1
55.8068373,37.5168543,0
55.6844878,37.5609236,0
55.7644675,37.6394686,0
55.7648179,37.6384762,0
55.688025,37.5714476,0
55.9388893,37.516802,1
55.8897508,37.5328236,0
55.7370966,37.5241765,1
55.7371347,37.5249745,0
55.8531724,37.4381221,0
55.7932651,37.789828,0
55.8663921,37.4642222,1
55.7690068,37.6259861,0
55.7685348,37.6245483,0
55.704723,37.6385975,1
55.704821,37.6380384,1
55.7045607,37.6409289,1
55.7111555,37.6149706,1
55.8060829,37.5902156,1
55.7061913,37.6587193,0
55.937648,37.5181801,1
55.8448173,37.3624455,0
55.8084911,37.5339623,1
55.9230301,37.8258806,0
55.8150034,37.7313844,0
55.7668375,37.5793243,0
55.699969,37.7687498,1
55.6984261,37.7805894,1
55.7041648,37.7710337,1
55.8013325,37.6348363,0
55.7388996,37.5764314,0
55.7398494,37.5767921,0
55.8564132,37.4933621,1
55.8561761,37.4938217,0
55.6988833,37.6243638,1
55.8981088,37.5713663,1
55.898105,37.5717,1
55.8981065,37.5715665,0
55.8002151,37.5038373,0
55.778307,37.7216522,0
55.6778607,37.6356272,0
55.677379,37.7568123,1
55.6775613,37.7554123,0
55.6769972,37.759783,1
55.7148745,37.7913166,0
55.8055386,37.5494563,1
55.8020137,37.5398656,0
55.8019873,37.5399417,0
55.6953281,37.5543366,1
55.7131642,37.6063049,0
55.7145089,37.6067531,0
55.7166882,37.6078233,0
55.7482351,37.5801831,0
55.6220388,37.6986794,1
55.8107751,37.7280715,0
55.84337,37.3541761,0
55.8264886,37.5186809,0
55.8185006,37.4989076,1
55.6918491,37.6032048,0
55.6919132,37.6033939,0
55.691788,37.6030524,0
55.6807599,37.567351,0
55.7403909,37.6260718,0
55.6774952,37.5798028,0
55.7330879,37.6599081,0
55.7316383,37.6116831,0
55.6688756,37.5190033,1
55.7348345,37.588172,0
55.7314607,37.6352468,1
55.7615304,37.7169786,0
55.6838632,37.6222189,1
55.6514919,37.5979762,1
55.7876994,37.5593539,0
55.6266179,37.7177722,1
55.6268002,37.7176804,1
55.6269763,37.7175917,1
55.6271091,37.7175247,1
55.6272114,37.7175503,1
55.6273472,37.7177158,1
55.627396,37.7180194,1
55.6274447,37.7183229,1
55.6274935,37.7186265,1
55.6275423,37.71893,1
55.627591,37.7192336,1
55.7729204,37.7102988,1
55.5787581,37.6658924,1
55.5885852,37.6652771,1
55.7902772,37.6336965,0
55.7904506,37.6342534,0
55.6917259,37.5899468,0
55.7508528,37.4934508,0
55.7948332,37.7116531,0
55.7894455,37.6776659,1
55.7121768,37.6206103,1
55.7810785,37.6686941,0
55.6790962,37.5619009,1
55.7587556,37.6176006,0
55.7588268,37.618054,0
55.7583388,37.6198739,1
55.7582507,37.619393,1
55.7361964,37.5911386,0
55.7241216,37.571539,0
55.8696636,37.5075,0
55.7726848,37.6078653,0
55.8640944,37.4651592,1
55.8639133,37.4652828,1
55.7290513,37.6115117,0
55.7558969,37.6145071,0
55.7557708,37.6145345,0
55.755539,37.6149841,0
55.755859,37.6148077,0
55.6107124,37.7097034,1
55.6108897,37.7096175,1
55.6110669,37.7095317,1
55.6112441,37.7094459,1
55.6113873,37.7093492,0
55.7547912,37.6136381,0
55.6821531,37.5772748,0
55.6823066,37.5768237,0
55.6823448,37.5767243,0
55.7084615,37.5878683,0
55.7084418,37.587852,0
55.7121236,37.6083456,0
55.7723704,37.4643134,0
55.6525544,37.5940623,0
55.7750692,37.632668,0
55.7124093,37.7770975,1
55.6484609,37.7416873,1
55.7290021,37.5585695,0
55.7507421,37.4916922,1
55.7681823,37.6147594,0
55.6705065,37.5867281,0
55.6706185,37.5868401,1
55.6707395,37.5869675,0
55.8459737,37.3577545,1
55.84587,37.3575882,1
55.7826839,37.5907907,1
55.7814539,37.5926214,0
55.7818702,37.5919374,1
55.8041733,37.7689213,1
55.7632152,37.641842,0
55.7721936,37.464481,1
55.7394391,37.6580863,0
55.7805599,37.5746825,1
55.6852533,37.5715029,0
55.6851894,37.5716926,0
55.6850768,37.5720182,0
55.6851204,37.5718921,0
55.685226,37.5715869,0
55.6868494,37.5731776,1
55.6901355,37.5914248,0
55.837244,37.3883571,0
55.720222,37.4217146,1
55.6913511,37.6074155,0
55.6481878,37.7393069,1
55.7258542,37.4357847,1
55.7507612,37.4831129,0
55.740192,37.4558303,0
55.7709111,37.6916103,0
55.732838,37.5650236,1
55.8525781,37.4559712,1
55.7174881,37.5953597,0
55.7172056,37.5949415,0
55.7251537,37.6066252,0
55.7099694,37.5982688,0
55.7099562,37.5981809,0
55.7173083,37.5951049,1
55.7286809,37.6109487,0
55.7483979,37.4854987,1
55.7822916,37.5994521,0
55.6651064,37.5787043,0
55.7934251,37.8011433,0
55.7935982,37.8006663,1
55.7465875,37.7752255,1
55.7508639,37.7831778,0
55.8637149,37.4690269,0
55.8638791,37.4697623,0
55.8638376,37.4695765,0
55.6549644,37.7562605,0
55.7698359,37.6675679,0
55.8973336,37.5423351,1
55.8898991,37.5373309,0
55.6426711,37.52468,1
55.8014731,37.4001479,0
55.636245,37.5115931,1
55.6256845,37.695864,0
55.7730509,37.4647119,1
55.7731069,37.4649773,1
55.6538393,37.5016951,0
55.6218629,37.5034508,0
55.7976675,37.6659215,0
55.6057637,37.7310756,1
55.6176488,37.506275,1
55.7150956,37.6081334,0
55.7156107,37.797585,1
55.76942,37.6250234,0
55.7455344,37.6482203,1
55.7397011,37.663852,0
55.739453,37.6642126,0
55.73965,37.6640901,0
55.8016113,37.536718,0
55.7110736,37.6131977,0
55.6849772,37.5711444,0
55.8061198,37.5127994,0
55.7850803,37.6784933,0
55.8930896,37.5011948,1
55.777546,37.6229604,1
55.7909341,37.5303992,1
55.7725454,37.4644773,0
55.6485438,37.741858,0
55.7997541,37.400832,1
55.6536426,37.614765,1
55.6484272,37.7414096,0
55.8475698,37.356145,0
55.6769415,37.4768582,1
55.6777561,37.4745891,1
55.6752221,37.4790643,1
55.6271438,37.7217933,1
55.6273144,37.7217086,1
55.6273328,37.7200735,1
55.6273809,37.7203782,1
55.6274296,37.7206859,1
55.6274803,37.7210066,1
55.6275268,37.7213004,1
55.6265807,37.7222817,1
55.6487145,37.7420479,0
55.7177033,37.6133617,0
55.855137,37.5630473,1
55.8551547,37.5628213,1
55.8034285,37.3959683,0
55.8577299,37.5600146,0
55.7552606,37.6209163,1
55.8170726,37.5693901,1
55.7207171,37.6093515,1
55.7206781,37.6093341,0
55.7199826,37.6059102,0
55.7797139,37.6333676,1
55.6848762,37.5710309,0
55.6847179,37.5708637,0
55.6274412,37.7216457,1
55.7663307,37.7005474,1
55.7641385,37.5762917,1
55.764115,37.5763409,0
55.7644514,37.5741875,1
55.5987517,37.5381915,0
55.7896795,37.6050524,0
55.7898012,37.6044916,0
55.7874188,37.608929,1
55.7895344,37.6010892,0
55.7899423,37.6088238,0
55.790124,37.6093023,0
55.7478863,37.533571,0
55.8478605,37.3559967,0
55.7414544,37.6287328,1
55.8456723,37.4314712,0
55.8459813,37.6580915,0
55.8440874,37.3516544,0
55.7337857,37.6700587,1
55.8659403,37.4676758,0
55.7684211,37.6316762,0
55.6746466,37.7496841,1
55.818882,37.5737027,0
55.77048,37.6242631,0
55.7693648,37.6249734,0
55.8397343,37.4861192,1
55.8397766,37.4862367,1
55.6867887,37.5947916,1
55.7084595,37.5867633,1
55.7085835,37.5864832,0
55.7383291,37.6180882,1
55.7417027,37.6341156,1
55.8285268,37.3533439,0
55.7160904,37.6106142,0
55.7101394,37.7353647,1
55.7629576,37.5644225,0
55.7612959,37.5751032,0
55.7599285,37.4064643,0
55.6703027,37.7640627,0
55.8055756,37.4132422,0
55.6766584,37.7664844,1
55.6884607,37.5968684,0
55.8551717,37.355665,1
55.8021279,37.406452,1
55.6698184,37.7685249,1
55.692059,37.6026355,0
55.6897084,37.5743094,0
55.8404886,37.3810389,0
55.8516804,37.4350913,0
55.7286591,37.5849583,0
55.7285758,37.5848415,0
55.6914754,37.6032024,0
55.7931487,37.6259444,1
55.8999106,37.4539306,1
55.7540713,37.6368607,0
55.6513791,37.5975534,1
55.7211747,37.5749194,1
55.8172565,37.6398863,0
55.7931116,37.6231305,0
55.6781659,37.6356919,1
55.7089022,37.6602221,0
55.8029986,37.40298,0
55.6591457,37.7578005,1
55.893982,37.6118633,1
55.6819411,37.5787143,0
55.6837203,37.5811383,0
55.6820289,37.5787987,0
55.6837361,37.5812818,0
55.7236405,37.6105865,1
55.7217997,37.6106186,0
55.7239797,37.5297333,1
55.7689331,37.6141675,0
55.7371503,37.7352023,0
